,grade,year,points,p1,p2,p3,p4,p5,p6,p7,p8,status,status_eng,region,region_eng,region_id,school
468,11,2010,7,0,0,0,0,7,0,0,0,участник,participant,Камчатский край,Kamchatka Krai,41.0,МОУ СОШ №7 Елизовского муниципального района
469,11,2010,7,7,0,0,0,0,0,0,0,участник,participant,Новосибирская область,Novosibirsk region,54.0,СУНЦ Новосибирского государственного университета
470,11,2010,7,0,0,0,0,7,0,0,0,участник,participant,Пензенская область,Penza region,58.0,"МОУ ""СОШ № 222 с углубленным изучением предметов художественно-эстетического профиля "" г. Заречного"
471,11,2010,4,0,0,0,0,4,0,0,0,участник,participant,Республика Калмыкия,Republic of Kalmykia,8.0,"МОУ Центр образования одаренных детей Республики Калмыкия ""Элистинский Лицей"""
472,11,2010,2,0,0,0,0,2,0,0,0,участник,participant,Амурская область,Amurskaya Oblast,28.0,МОУ Гимназия №1 г.Благовещенска
473,11,2010,0,0,0,0,0,0,0,0,0,участник,participant,Амурская область,Amurskaya Oblast,28.0,МОУ СОШ №11 с углубленнымизучением предметов юридического профиля г.Благовещенска
474,11,2010,0,0,0,0,0,0,0,0,0,участник,participant,Сахалинская область,Sakhalin region,65.0,МОУ Лицей №1 г.Южно-Сахалинска
475,11,2010,0,0,0,0,0,0,0,0,0,участник,participant,Ямало-Ненецкий АО,Yamalo-Nenets Autonomous Okrug,89.0,"МОУ ""СОШ № 1 с углубленным изучением отдельных предметов"" г.Надым"
476,9,2011,51,7,7,7,7,7,7,7,2,победитель,winner,Санкт-Петербург,St. Petersburg,78.0,ГОУ Физико-математический лицей №239 г. Санкт-Петербурга
477,9,2011,48,7,7,6,7,7,7,7,0,победитель,winner,Республика Татарстан,Republic of Tatarstan,16.0,МБОУ «Гимназия №26» г.Набережные Челны
478,9,2011,48,7,7,6,7,7,6,7,1,победитель,winner,Республика Карелия,The Republic of Karelia,10.0,МОУ «СОШ № 42 с углубленным изучением английского языка и математики» г. Петрозаводск
479,9,2011,48,7,7,7,7,7,6,7,0,победитель,winner,Иркутская область,Irkutsk region,38.0,МОУ «СОШ № 10 с углубленным изучением отдельных предметов» города Ангарска
480,9,2011,47,7,7,7,0,7,7,7,5,победитель,winner,Москва,Moscow,77.0,"ГОУ ""Московская гимназия на Юго-Западе №1543"" Москвы"
481,9,2011,43,7,7,2,6,7,7,7,0,призер,prize-winner,Москва,Moscow,77.0,"ГОУ ""Московская гимназия на Юго-Западе №1543"" Москвы"
482,9,2011,43,7,7,7,7,0,7,7,1,призер,prize-winner,Санкт-Петербург,St. Petersburg,78.0,ГОУ Физико-математический лицей №239 г. Санкт-Петербурга
483,9,2011,42,7,7,0,7,7,7,7,0,призер,prize-winner,Санкт-Петербург,St. Petersburg,78.0,ГОУ Физико-математический лицей №239 г. Санкт-Петербурга
484,9,2011,42,7,7,0,7,7,7,7,0,призер,prize-winner,Санкт-Петербург,St. Petersburg,78.0,ГОУ Физико-математический лицей №239 г. Санкт-Петербурга
485,9,2011,42,7,7,7,7,7,0,7,0,призер,prize-winner,Удмуртская Республика,Udmurt republic,18.0,МОУ «Лицей №41» г. Ижевска
486,9,2011,42,7,7,0,7,7,7,7,0,призер,prize-winner,Челябинская область,Chelyabinsk region,74.0,МОУ Лицей № 31 г. Челябинска
487,9,2011,41,7,7,7,0,7,6,7,0,призер,prize-winner,Курганская область,Kurgan region,45.0,"МОУ города Кургана ""Гимназия № 47"""
488,9,2011,40,7,7,5,0,7,7,7,0,призер,prize-winner,Свердловская область,Sverdlovsk region,66.0,МОУ Политехническая гимназия г. Свердловска
489,9,2011,40,7,7,6,0,7,6,7,0,призер,prize-winner,Республика Татарстан,Republic of Tatarstan,16.0,МАОУ «Лицей № 131» г.Казани
490,9,2011,39,7,7,4,0,7,7,7,0,призер,prize-winner,Ульяновская область,Ulyanovsk region,73.0,"МОУ ""СОШ №52"" г.Ульяновска"
491,9,2011,37,7,7,7,2,7,0,7,0,призер,prize-winner,Курганская область,Kurgan region,45.0,"МОУ города Кургана ""Гимназия № 19"""
492,9,2011,37,7,7,2,0,7,7,7,0,призер,prize-winner,Кировская область,Kirov region,43.0,ГОУ «Кировский физико-математический лицей»
493,9,2011,37,7,7,2,0,7,7,7,0,призер,prize-winner,Саратовская область,Saratov region,64.0,МОУ «Лицей прикладных наук» г. Саратова
494,9,2011,37,7,7,0,0,7,7,7,2,призер,prize-winner,Республика Татарстан,Republic of Tatarstan,16.0,МАОУ «Лицей им. Н.И. Лобачевского при Казанском Государственном Университете» г.Казани
495,9,2011,35,7,7,0,0,7,7,7,0,призер,prize-winner,Краснодарский край,Krasnodar region,23.0,МОУ гимназия № 36 г. Краснодара
496,9,2011,35,7,7,0,0,7,7,7,0,призер,prize-winner,Кировская область,Kirov region,43.0,ГОУ «Кировский физико-математический лицей»
497,9,2011,35,7,7,0,0,7,7,7,0,призер,prize-winner,Кировская область,Kirov region,43.0,ГОУ «Кировский физико-математический лицей»
498,9,2011,35,7,7,0,0,7,7,7,0,призер,prize-winner,Иркутская область,Irkutsk region,38.0,МОУ «СОШ № 10 с углубленным изучением отдельных предметов» города Ангарска
499,9,2011,34,7,7,0,0,7,6,7,0,призер,prize-winner,Курганская область,Kurgan region,45.0,"МОУ города Кургана ""Лицей №12"""
500,9,2011,34,7,7,6,0,7,7,0,0,призер,prize-winner,Москва,Moscow,77.0,"ГОУ Центр образования №57 ""Пятьдесят седьмая школа"" Москвы"
501,9,2011,34,7,7,6,0,7,0,7,0,призер,prize-winner,Курганская область,Kurgan region,45.0,"МОУ города Кургана ""Лицей №12"""
502,9,2011,33,7,7,0,0,7,7,0,5,призер,prize-winner,Москва,Moscow,77.0,ГОУ СОШ №179 МИОО Москва
503,9,2011,33,7,7,2,0,7,3,7,0,призер,prize-winner,Санкт-Петербург,St. Petersburg,78.0,ГОУ Физико-математический лицей №239 г. Санкт-Петербурга
504,9,2011,33,5,7,0,7,7,0,7,0,призер,prize-winner,Санкт-Петербург,St. Petersburg,78.0,"ГОУ Лицей ""Физико-техническая школа"" Учреждения РАН Санкт-Петербургский Академический университет-научно-образовательный центр нанотехнологий РАН"
505,9,2011,32,7,7,4,7,0,7,0,0,призер,prize-winner,Челябинская область,Chelyabinsk region,74.0,МОУ Лицей № 31 г. Челябинска
506,9,2011,31,7,7,3,0,7,7,0,0,призер,prize-winner,Белгородская область,Belgorod region,31.0,МАОУ «Лицей №38» г. Белгорода
507,9,2011,30,7,0,2,0,7,0,7,7,призер,prize-winner,Санкт-Петербург,St. Petersburg,78.0,ГОУ Физико-математический лицей №239 г. Санкт-Петербурга
508,9,2011,30,7,7,2,0,7,7,0,0,призер,prize-winner,Челябинская область,Chelyabinsk region,74.0,МОУ Лицей № 31 г. Челябинска
509,9,2011,30,7,7,2,0,7,0,7,0,призер,prize-winner,Москва,Moscow,77.0,"ГОУ Центр образования №57 ""Пятьдесят седьмая школа"" Москвы"
510,9,2011,28,7,7,0,0,7,7,0,0,призер,prize-winner,Республика Татарстан,Republic of Tatarstan,16.0,МБОУ «Гимназия №26» г.Набережные Челны
511,9,2011,28,7,7,0,0,7,0,7,0,призер,prize-winner,Республика Татарстан,Republic of Tatarstan,16.0,МАОУ «Лицей им. Н.И. Лобачевского при Казанском Государственном Университете» г.Казани
512,9,2011,28,7,0,7,0,7,0,7,0,призер,prize-winner,Санкт-Петербург,St. Petersburg,78.0,ГОУ Физико-математический лицей №239 г. Санкт-Петербурга
513,9,2011,28,7,0,7,0,7,0,7,0,призер,prize-winner,Москва,Moscow,77.0,ГОУ СОШ №853 Москвы
514,9,2011,28,7,7,0,0,7,0,7,0,призер,prize-winner,Санкт-Петербург,St. Petersburg,78.0,ГОУ Физико-математический лицей №239 г. Санкт-Петербурга
515,9,2011,28,7,7,0,0,7,0,7,0,призер,prize-winner,Москва,Moscow,77.0,"ГОУ Лицей ""Вторая школа"" Москвы"
516,9,2011,28,7,7,0,0,7,0,7,0,призер,prize-winner,Санкт-Петербург,St. Petersburg,78.0,"ГОУ лицей № 533 ""Образовательный комплекс ""Малая Охта"" Красногвардейского р-на Санкт-Петербурга"
